wallet,tx_count,small_transfer_count,avg_gas_used,avg_tx_value,wallet_age_days,contract_interaction_count,is_sybil
0x0000000000000000000000000000000000002319,156,90,43599.99295313624,0.016988459519546202,3081,26,0
0x000000000000000000000000000000000000231a,637,20,32414.260561508385,0.005409461525301991,1274,613,0
0x000000000000000000000000000000000000231b,1825,241,39803.39396307441,0.04193680244933223,425,1226,0
0x000000000000000000000000000000000000231c,4515,3297,38414.176526419,0.002195404088003031,3452,3956,1
0x000000000000000000000000000000000000231d,4772,2261,47542.26885123655,0.014102123739861857,1953,1107,0
0x000000000000000000000000000000000000231e,2092,1611,41181.430355552635,0.009466223109178228,1430,307,1
0x000000000000000000000000000000000000231f,2387,1804,38373.629376227065,0.003331004347268161,1703,1953,1
0x0000000000000000000000000000000000002320,940,324,48606.01124560008,0.030314896055733627,1360,823,1
0x0000000000000000000000000000000000002321,1165,33,57109.68562151863,0.01736833316638598,82,1026,0
0x0000000000000000000000000000000000002322,4901,3763,33684.8566376368,0.03639886401049331,1329,3037,0
0x0000000000000000000000000000000000002323,2720,2194,40256.62508371289,0.006164736400508435,854,1689,1
0x0000000000000000000000000000000000002324,4698,1439,26045.834045506454,0.012864068597000467,2754,3987,0
0x0000000000000000000000000000000000002325,1617,553,38052.21587662391,0.010368468411891279,2662,538,0
0x0000000000000000000000000000000000002326,2222,784,18460.91873774987,0.006010599704252646,1939,952,0
0x0000000000000000000000000000000000002327,4681,781,42185.3590960631,0.0459384963774998,2921,3974,0
0x0000000000000000000000000000000000002328,430,131,24350.38171190702,0.044724138824161874,1194,135,0
0x0000000000000000000000000000000000002329,3970,613,46797.84358714862,0.0067893474693551045,316,3162,1
0x000000000000000000000000000000000000232a,942,151,54662.86421296742,0.04114926005309528,2697,855,0
0x000000000000000000000000000000000000232b,1216,766,39428.13605976514,0.0050442627749086935,1079,485,0
0x000000000000000000000000000000000000232c,843,764,30112.724759416888,0.0003902508540297238,1635,759,1
0x000000000000000000000000000000000000232d,4872,751,20187.09397213081,0.012571716964894484,1777,1694,1
0x000000000000000000000000000000000000232e,1799,500,52469.04533902082,0.005603616023235305,771,87,1
0x000000000000000000000000000000000000232f,1852,1813,31181.690627806518,0.011232102847047514,1916,174,0
0x0000000000000000000000000000000000002330,2508,1981,32671.018782070005,0.006663524867547925,1683,1615,0
0x0000000000000000000000000000000000002331,828,458,31488.882977591566,0.029419967920435185,653,203,0
0x0000000000000000000000000000000000002332,2106,2095,51219.27614630357,0.09256054307560774,2622,179,1
0x0000000000000000000000000000000000002333,1139,899,56435.22151890601,0.009407002716808882,1808,393,1
0x0000000000000000000000000000000000002334,1810,705,34755.51053730161,0.007572114451371824,3453,1199,0
0x0000000000000000000000000000000000002335,1378,574,41997.68135169993,0.01427998235520481,1407,875,0
0x0000000000000000000000000000000000002336,908,718,41312.267849271484,0.004656956902874584,1716,585,1
0x0000000000000000000000000000000000002337,203,139,34452.81695077091,0.003759798089591743,644,174,1
0x0000000000000000000000000000000000002338,3390,1889,57915.157321734776,0.04001878315605906,981,1564,0
0x0000000000000000000000000000000000002339,3773,1699,51518.24712428954,0.005636336546709,2252,3030,1
0x000000000000000000000000000000000000233a,1388,250,23318.62127792812,0.010415139542646494,2332,1109,1
0x000000000000000000000000000000000000233b,3950,2196,53978.93171637661,0.009870788925789317,3192,2596,0
0x000000000000000000000000000000000000233c,1063,554,38182.13477891039,0.07587163441348876,3196,1,0
0x000000000000000000000000000000000000233d,4583,2658,34446.80114457927,0.01615267309549275,2807,2781,1
0x000000000000000000000000000000000000233e,2037,989,20016.404521847286,0.007166328381804095,3213,739,0
0x000000000000000000000000000000000000233f,3820,391,37682.32599096096,0.025744231996920535,2786,3584,1
0x0000000000000000000000000000000000002340,189,124,34586.046378830484,0.020451078046984844,2954,138,0
0x0000000000000000000000000000000000002341,1823,1334,48875.98257335338,0.014800491610903355,3248,500,0
0x0000000000000000000000000000000000002342,4454,272,27519.301278850573,0.025480427819330864,1840,1736,0
0x0000000000000000000000000000000000002343,4332,4155,36543.03786550401,0.005631005231110275,1462,1383,0
0x0000000000000000000000000000000000002344,3711,3172,34772.07829757333,0.005834630592414279,1507,2696,1
0x0000000000000000000000000000000000002345,4053,386,25077.78270618721,0.002829500884929607,259,4049,0
0x0000000000000000000000000000000000002346,4063,2908,45127.48853677933,0.005772719252492541,2437,3465,0
0x0000000000000000000000000000000000002347,1793,36,33207.62898759144,0.01813029271269167,873,1284,0
0x0000000000000000000000000000000000002348,4650,3519,36279.954670740815,0.007372320709705037,909,341,1
0x0000000000000000000000000000000000002349,726,56,48153.684144557024,0.02496929157489463,1776,454,0
0x000000000000000000000000000000000000234a,1146,102,40894.44924316818,0.044626844311909095,2756,566,1
0x000000000000000000000000000000000000234b,44,4,41873.64867189036,0.003128704095045887,553,40,1
0x000000000000000000000000000000000000234c,3345,2840,47733.376150980526,0.004187981888225487,2416,1349,0
0x000000000000000000000000000000000000234d,1863,1390,34167.43259319301,0.02902330901499206,806,1729,0
0x000000000000000000000000000000000000234e,756,558,34750.45490674721,0.0459705518657663,1434,297,0
0x000000000000000000000000000000000000234f,4104,3924,49245.372773525116,0.04582819384249453,1244,2570,1
0x0000000000000000000000000000000000002350,698,632,49466.541709168756,0.003837722590926867,1666,429,1
0x0000000000000000000000000000000000002351,3154,1705,55547.53990571934,0.0002813385817803616,2090,993,1
0x0000000000000000000000000000000000002352,2991,1220,30322.37659752318,0.001500627471628673,1241,302,0
0x0000000000000000000000000000000000002353,2079,1653,41752.93575558127,0.014289028745327345,571,1744,0
0x0000000000000000000000000000000000002354,4784,2479,42770.614930269665,0.018275447244088396,3361,2905,0
0x0000000000000000000000000000000000002355,977,2,60688.909755189394,0.039869870573087114,965,338,0
0x0000000000000000000000000000000000002356,764,306,42753.06615155599,0.014858497285197694,1227,23,0
0x0000000000000000000000000000000000002357,1188,1007,48471.76745537676,0.0026398143664917452,233,1146,1
0x0000000000000000000000000000000000002358,853,139,17895.963124470618,0.0030053347038956515,1793,327,1
0x0000000000000000000000000000000000002359,1031,514,37620.23350492298,0.001379723384773713,805,44,0
0x000000000000000000000000000000000000235a,3205,685,49371.34681522903,0.012971059983179085,2409,429,0
0x000000000000000000000000000000000000235b,1195,377,28267.52973699012,0.007748479264190795,1656,1045,0
0x000000000000000000000000000000000000235c,2847,513,27714.785163133452,0.03480801055270319,2933,1778,0
0x000000000000000000000000000000000000235d,2022,263,36472.67447769106,0.006424432059058865,1446,493,1
0x000000000000000000000000000000000000235e,3397,2041,38048.915639479994,0.002337750310365545,3324,2782,0
0x000000000000000000000000000000000000235f,1579,580,39017.71251728986,0.014756599027897116,745,207,0
0x0000000000000000000000000000000000002360,2209,665,42169.34314148042,0.0005169361432193476,1809,1784,0
0x0000000000000000000000000000000000002361,3875,2218,47061.70508717096,0.004853979118549483,2849,2617,0
0x0000000000000000000000000000000000002362,3531,1898,17373.97112995753,0.003917134640811356,1802,1171,0
0x0000000000000000000000000000000000002363,1243,176,21455.188397608257,0.005979659514638941,919,1186,0
0x0000000000000000000000000000000000002364,4983,2457,52831.77225778443,0.00025332185006335373,246,1232,0
0x0000000000000000000000000000000000002365,2656,2072,30589.379834820007,0.07857400779802266,1116,338,0
0x0000000000000000000000000000000000002366,336,288,37621.451329180934,0.0050853193895511305,2414,96,1
0x0000000000000000000000000000000000002367,3135,2487,54028.75869398127,0.029369820720869383,946,2130,0
0x0000000000000000000000000000000000002368,2153,178,26147.20723850457,0.009305130720665647,889,633,0
0x0000000000000000000000000000000000002369,4743,1723,17316.234109189765,0.005844723714132056,2680,3975,0
0x000000000000000000000000000000000000236a,4025,2955,38060.852683036006,0.00802860138115858,3079,1436,1
0x000000000000000000000000000000000000236b,2714,1639,34375.28433559548,0.0002246219727597588,2723,98,0
0x000000000000000000000000000000000000236c,3815,2785,58298.76269203685,0.021178777800357765,2418,1247,0
0x000000000000000000000000000000000000236d,1121,320,47943.32137106734,0.0006252982438530066,929,972,0
0x000000000000000000000000000000000000236e,3563,1073,52775.08312506166,0.03612454098621371,419,2371,0
0x000000000000000000000000000000000000236f,156,39,36763.43143409886,0.03862984403620649,2239,91,0
0x0000000000000000000000000000000000002370,4770,2792,38960.8647055276,0.013535803968476588,1657,669,1
0x0000000000000000000000000000000000002371,84,80,52847.17643622654,0.009063221945556253,3140,32,1
0x0000000000000000000000000000000000002372,1744,788,46304.47400328316,0.00796636643500606,244,857,0
0x0000000000000000000000000000000000002373,684,206,51579.54265859685,0.007068469289948004,3337,592,0
0x0000000000000000000000000000000000002374,552,81,49547.25915800212,0.028601849799312507,1969,88,0
0x0000000000000000000000000000000000002375,270,59,34146.25033027072,0.00810936033095078,2835,213,0
0x0000000000000000000000000000000000002376,770,768,25600.063019320427,0.018835122518801563,1439,747,1
0x0000000000000000000000000000000000002377,418,311,55891.312019241544,0.02537906902853142,2082,108,0
0x0000000000000000000000000000000000002378,3364,2887,49566.59432221819,0.008535573265177931,213,1290,0
0x0000000000000000000000000000000000002379,1687,1405,45460.975203249574,0.03672387345287492,315,122,0
0x000000000000000000000000000000000000237a,88,24,31987.97000817926,0.006714329925941091,921,10,0
0x000000000000000000000000000000000000237b,3696,1746,46326.830057983956,0.008789024585413698,743,1279,1
0x000000000000000000000000000000000000237c,3604,1963,44518.22187784443,0.0029509811533406246,3484,324,1
0x000000000000000000000000000000000000237d,2818,907,35178.97818968299,0.01582282332547712,2730,1620,0
0x000000000000000000000000000000000000237e,3976,1915,40978.850530325246,0.08719187671576657,952,504,0
0x000000000000000000000000000000000000237f,1145,1037,42639.35871550418,0.034411129478438565,1461,575,0
0x0000000000000000000000000000000000002380,1922,94,24311.06002904177,0.006346712488329473,3463,1351,1
0x0000000000000000000000000000000000002381,2026,1216,38842.029499549906,0.006559587534555327,477,843,0
0x0000000000000000000000000000000000002382,3565,110,31177.58717357497,0.02936021836715304,393,3231,1
0x0000000000000000000000000000000000002383,2146,1724,44284.00387088293,0.00730778248193697,288,2128,1
0x0000000000000000000000000000000000002384,4955,2413,26886.856830011668,0.02503339588962406,1623,1181,0
0x0000000000000000000000000000000000002385,1875,894,28965.84707034289,0.004925101534669574,423,1167,0
0x0000000000000000000000000000000000002386,2378,1179,48877.02414590893,0.03690415656093054,989,2317,0
0x0000000000000000000000000000000000002387,356,258,32393.64689742718,0.02734318541746148,1100,62,0
0x0000000000000000000000000000000000002388,4950,4728,30910.72084238212,0.009873220631535813,1811,467,1
0x0000000000000000000000000000000000002389,3127,2358,54710.83581104525,0.02085899498527223,1773,1544,0
0x000000000000000000000000000000000000238a,3730,279,40048.14950511856,0.0319146376011892,3060,346,0
0x000000000000000000000000000000000000238b,2522,1396,38591.4791195608,0.00793194893139894,200,1912,0
0x000000000000000000000000000000000000238c,1019,662,38214.81584474744,0.0037617383064840293,2719,250,1
0x000000000000000000000000000000000000238d,1150,703,49135.63949474186,0.009036099260565875,1412,165,0
0x000000000000000000000000000000000000238e,816,352,40037.20695305965,0.006553239501659612,661,501,0
0x000000000000000000000000000000000000238f,449,328,26777.666294463263,0.020579151953893756,1592,206,0
0x0000000000000000000000000000000000002390,3003,2456,43419.71155126446,0.02601388966826652,2954,1768,0
0x0000000000000000000000000000000000002391,3063,85,39794.687841907944,0.031216757695918536,149,87,1
0x0000000000000000000000000000000000002392,912,293,47520.2927315736,0.0023574246919292603,1772,734,0
0x0000000000000000000000000000000000002393,53,9,58631.658643324154,0.013968753853056752,432,3,0
0x0000000000000000000000000000000000002394,4969,2869,44338.165812704305,0.02500220122396219,2061,4497,0
0x0000000000000000000000000000000000002395,3628,618,36444.612584424896,0.006808159688466514,931,2270,0
0x0000000000000000000000000000000000002396,2018,173,36785.902286557175,0.017409819668238152,2390,1221,1
0x0000000000000000000000000000000000002397,4806,2612,48101.9154379313,0.017136882384248132,1551,1556,0
0x0000000000000000000000000000000000002398,2869,114,36861.174337028555,0.024769126146656155,1515,2158,0
0x0000000000000000000000000000000000002399,2480,1691,36523.223455506566,0.02759681999217887,2068,1771,0
0x000000000000000000000000000000000000239a,701,291,40170.55886349139,0.03544816101530565,2008,230,0
0x000000000000000000000000000000000000239b,1897,839,44337.34428023629,0.06846796252310139,2657,1780,0
0x000000000000000000000000000000000000239c,3348,61,41106.48822737815,0.0041756515911695385,292,2185,1
0x000000000000000000000000000000000000239d,2249,2149,28451.87179614172,0.028936475446063877,2443,1445,0
0x000000000000000000000000000000000000239e,2689,880,46058.212230973026,0.01943533002016533,2035,2380,0
0x000000000000000000000000000000000000239f,3030,2137,42995.938051514844,0.009094823545358384,2660,1089,1
0x00000000000000000000000000000000000023a0,4800,4237,27877.441970112297,0.03190393863088067,1421,1156,0
0x00000000000000000000000000000000000023a1,4923,3148,57760.93516300981,0.0038460584293335633,595,1788,0
0x00000000000000000000000000000000000023a2,946,680,44118.451413471965,0.0029351042238528586,2844,652,1
0x00000000000000000000000000000000000023a3,1529,513,37303.9143268728,0.0536165005685596,1506,470,0
0x00000000000000000000000000000000000023a4,736,64,26791.571682505863,0.07559079368411901,3010,27,0
0x00000000000000000000000000000000000023a5,4309,3708,43015.69143303777,0.012472259696373656,183,2919,0
0x00000000000000000000000000000000000023a6,2342,1384,48552.77738554467,0.004051130539263695,2254,638,0
0x00000000000000000000000000000000000023a7,4913,1471,18945.858725755206,0.023075056264559548,814,295,0
0x00000000000000000000000000000000000023a8,2202,1505,47939.4128312486,0.06672504729600436,59,693,1
